simp_word,trad_word,freq,pinyin
春来我不先开口,春來我不先開口,11,chun lai wo bu xian kai kou
毕竟西湖六月中,畢竟西湖六月中,11,bi jing xi hu liu yue zhong
满面尘灰烟火色,滿面塵灰煙火色,11,man mian chen hui yan huo se
孤云独去闲,孤雲獨去閒,11,gu yun du qu xian
兹游奇绝冠平生,茲遊奇絕冠平生,11,zi you qi jue guan ping sheng
吾充吾爱汝之心,吾充吾愛汝之心,11,wu chong wu ai ru zhi xin
侯门一入深似海,侯門一入深似海,11,hou men yi ru shen shi hai
地应无酒泉,地應無酒泉,11,di ying wu jiu quan
君子敬而无失,君子敬而無失,11,jun zi jing er wu shi
五色新丝缠角粽,五色新絲纏角糉,11,wu se xin si chan jiao zong
弹琴复长啸,彈琴復長嘯,11,tan qin fu chang xiao
十万工农下吉安,十萬工農下吉安,11,shi wan gong nong xia ji an
千朵万朵压枝低,千朵萬朵壓枝低,11,qian duo wan duo ya zhi di
五柳先生传,五柳先生傳,11,wu liu xian sheng chuan
亦以天下人为念,亦以天下人爲念,11,yi yi tian xia ren wei nian
妙处难与君说,妙處難與君說,11,miao chu nan yu jun shuo
所以敢先汝而死,所以敢先汝而死,11,suo yi gan xian ru er si
帝力于我何有哉,帝力於我何有哉,11,di li yu wo he you zai
零丁洋里叹零丁,零丁洋裏嘆零丁,11,ling ding yang li tan ling ding
平沙莽莽黄入天,平沙莽莽黃入天,10,ping sha mang mang huang ru tian
家家扶得醉人归,家家扶得醉人歸,10,jia jia fu de zui ren gui
则民莫敢不用情,則民莫敢不用情,10,ze min mo gan bu yong qing
君子以文会友,君子以文會友,10,jun zi yi wen hui you
心画心声总失真,心畫心聲總失真,10,xin hua xin sheng zong shi zhen
锦江春色来天地,錦江春色來天地,10,jin jiang chun se lai tian di
草色入帘青,草色入簾青,10,cao se ru lian qing
未闻弑君也,未聞弒君也,10,wei wen shi jun ye
可怜无定河边骨,可憐無定河邊骨,10,ke lian wu ding he bian gu
惊破霓裳羽衣曲,驚破霓裳羽衣曲,10,jing po ni chang yu yi qu
不重生男重生女,不重生男重生女,10,bu zhong sheng nan zhong sheng nv
不得春风花不开,不得春風花不開,10,bu de chun feng hua bu kai
何日是归期,何日是歸期,10,he ri shi gui qi
不值一文钱,不值一文錢,10,bu zhi yi wen qian
道千乘之国,道千乘之國,10,dao qian sheng zhi guo
接汉疑星落,接漢疑星落,10,jie han yi xing luo
黄山四千仞,黃山四千仞,10,huang shan si qian ren
曲终人不见,曲終人不見,10,qu zhong ren bu jian
秋风起兮白云飞,秋風起兮白雲飛,10,qiu feng qi xi bai yun fei
细雨骑驴入剑门,細雨騎驢入劍門,10,xi yu qi lv ru jian men
亦犹今之视昔,亦猶今之視昔,10,yi you jin zhi shi xi
鸡声茅店月,雞聲茅店月,10,ji sheng mao dian yue
两鬓苍苍十指黑,兩鬢蒼蒼十指黑,10,liang bin cang cang shi zhi hei
鹤鸣于九皋,鶴鳴於九皋,10,he ming yu jiu gao
然则何时而乐耶,然則何時而樂耶,10,ran ze he shi er le ye
三国周郎赤壁,三國周郎赤壁,10,san guo zhou lang chi bi
不得已而用之,不得已而用之,10,bu de yi er yong zhi
曾照彩云归,曾照彩雲歸,10,ceng zhao cai yun gui
君子三年不为礼,君子三年不爲禮,10,jun zi san nian bu wei li
骈死于槽枥之间,駢死於槽櫪之間,10,pian si yu cao li zhi jian
佳节又重阳,佳節又重陽,10,jia jie you chong yang
向青草更青处漫溯,向青草更青處漫溯,10,xiang qing cao geng qing chu man su
方宅十余亩,方宅十餘畝,10,fang zhai shi yu mu
鱼馁而肉败,魚餒而肉敗,10,yu nei er rou bai
放于利而行,放於利而行,10,fang yu li er xing
水晶帘动微风起,水晶簾動微風起,10,shui jing lian dong wei feng qi
闻有国有家者,聞有國有家者,10,wen you guo you jia zhe
俱怀逸兴壮思飞,俱懷逸興壯思飛,10,ju huai yi xing zhuang si fei
信则人任焉,信則人任焉,10,xin ze ren ren yan
然遍地腥云,然遍地腥雲,10,ran bian di xing yun
穷年忧黎元,窮年憂黎元,10,qiong nian you li yuan
衣冠简朴古风存,衣冠簡樸古風存,10,yi guan jian piao gu feng cun
大雪满弓刀,大雪滿弓刀,10,da xue man gong dao
依楼似月悬,依樓似月懸,10,yi lou shi yue xuan
吾自遇汝以来,吾自遇汝以來,10,wu zi yu ru yi lai
仁者播其惠,仁者播其惠,10,ren zhe bo qi hui
山高路远坑深,山高路遠坑深,10,shan gao lu yuan keng shen
笑语盈盈暗香去,笑語盈盈暗香去,10,xiao yu ying ying an xiang qu
今日向何方,今日向何方,10,jin ri xiang he fang
客从远方来,客從遠方來,10,ke cong yuan fang lai
九曲黄河万里沙,九曲黃河萬里沙,10,jiu qu huang he wan li sha
心忧炭贱愿天寒,心憂炭賤願天寒,10,xin you tan jian yuan tian han
无言独上西楼,無言獨上西樓,10,wu yan du shang xi lou
操千曲而后晓声,操千曲而後曉聲,10,cao qian qu er hou xiao sheng
落地为兄弟,落地爲兄弟,10,luo di wei xiong di
札札弄机杼,札札弄機杼,10,zha zha nong ji zhu
众鸟高飞尽,衆鳥高飛盡,10,zhong niao gao fei jin
九死南荒吾不恨,九死南荒吾不恨,10,jiu si nan huang wu bu hen
黯然销魂者,黯然銷魂者,10,an ran xiao hun zhe
天地既爱酒,天地既愛酒,10,tian di ji ai jiu
冬雷震震夏雨雪,冬雷震震夏雨雪,10,dong lei zhen zhen xia yu xue
爱酒不愧天,愛酒不愧天,10,ai jiu bu kui tian
欲上青天揽明月,欲上青天攬明月,10,yu shang qing tian lan ming yue
次北固山下,次北固山下,10,ci bei gu shan xia
飞入菜花无处寻,飛入菜花無處尋,10,fei ru cai hua wu chu xun
艰哉何巍巍,艱哉何巍巍,10,jian zai he wei wei
置之河之干兮,置之河之幹兮,10,zhi zhi he zhi gan xi
闻义不能徙,聞義不能徙,10,wen yi bu neng xi
丹青难写是精神,丹青難寫是精神,10,dan qing nan xie shi jing shen
事如芳草春长在,事如芳草春長在,10,shi ru fang cao chun zhang zai
马作的卢飞快,馬作的盧飛快,10,ma zuo de lu fei kuai
劝君惜取少年时,勸君惜取少年時,10,quan jun xi qu shao nian shi
终南阴岭秀,終南陰嶺秀,10,zhong nan yin ling xiu
山下旌旗在望,山下旌旗在望,10,shan xia jing qi zai wang
吾未见好德如好色者也,吾未見好德如好色者也,10,wu wei jian hao de ru hao se zhe ye
惶恐滩头说惶恐,惶恐灘頭說惶恐,10,huang kong tan tou shuo huang kong
道路阻且长,道路阻且長,10,dao lu zu qie zhang
绿杨烟外晓寒轻,綠楊煙外曉寒輕,10,lv yang yan wai xiao han qing
一生真伪复谁知,一生真僞復誰知,10,yi sheng zhen wei fu shui zhi
只愿君心似我心,只願君心似我心,10,zhi yuan jun xin shi wo xin
风急天高猿啸哀,風急天高猿嘯哀,10,feng ji tian gao yuan xiao ai
折戟沉沙铁未销,折戟沉沙鐵未銷,10,zhe ji chen sha tie wei xiao
观千剑而后识器,觀千劍而後識器,10,guan qian jian er hou shi qi
田家少闲月,田家少閒月,10,tian jia shao xian yue
屈贾谊于长沙,屈賈誼於長沙,10,qu jia yi yu chang sha
足以极视听之娱,足以極視聽之娛,10,zu yi ji shi ting zhi yu
天接云涛连晓雾,天接雲濤連曉霧,10,tian jie yun tao lian xiao wu
所以十年来,所以十年來,10,suo yi shi nian lai
豆蔻梢头二月初,豆蔻梢頭二月初,10,dou kou shao tou er yue chu
行有不得者,行有不得者,10,xing you bu de zhe
采得百花成蜜后,採得百花成蜜後,10,cai de bai hua cheng mi hou
早春呈水部张十八员外,早春呈水部張十八員外,10,zao chun cheng shui bu zhang shi ba yuan wai
白头搔更短,白頭搔更短,10,bai tou sao geng duan
民之为道也,民之爲道也,10,min zhi wei dao ye
当时明月在,當時明月在,10,dang shi ming yue zai
文章本天成,文章本天成,10,wen zhang ben tian cheng
以力服人者,以力服人者,10,yi li fu ren zhe
地若不爱酒,地若不愛酒,10,di ruo bu ai jiu
山围故国周遭在,山圍故國周遭在,10,shan wei gu guo zhou zao zai
应是良辰好景虚设,應是良辰好景虛設,10,ying shi liang chen hao jing xu she
遥想公瑾当年,遙想公瑾當年,10,yao xiang gong jin dang nian
直指武夷山下,直指武夷山下,10,zhi zhi wu yi shan xia
悲莫悲兮生别离,悲莫悲兮生別離,10,bei mo bei xi sheng bie li
草屋八九间,草屋八九間,10,cao wu ba jiu jian
登山则情满于山,登山則情滿於山,10,deng shan ze qing man yu shan
造化钟神秀,造化鍾神秀,10,zao hua zhong shen xiu
勇者竭其力,勇者竭其力,10,yong zhe jie qi li
尔来四万八千岁,爾來四萬八千歲,10,er lai si wan ba qian sui
岁月不待人,歲月不待人,10,sui yue bu dai ren
择善而从之,擇善而從之,10,ze shan er cong zhi
鱼相与处于陆,魚相與處於陸,10,yu xiang yu chu yu lu
登建康赏心亭,登建康賞心亭,10,deng jian kang shang xin ting
青海长云暗雪山,青海長雲暗雪山,10,qing hai zhang yun an xue shan
化作相思泪,化作相思淚,10,hua zuo xiang si lei
小园新种红樱树,小園新種紅櫻樹,10,xiao yuan xin zhong hong ying shu
狐死必首丘,狐死必首丘,10,hu si bi shou qiu
乞人不屑也,乞人不屑也,10,qi ren bu xie ye
生子当如孙仲谋,生子當如孫仲謀,10,sheng zi dang ru sun zhong mou
浓睡不消残酒,濃睡不消殘酒,10,nong shui bu xiao can jiu
江雨霏霏江草齐,江雨霏霏江草齊,10,jiang yu fei fei jiang cao qi
酒星不在天,酒星不在天,10,jiu xing bu zai tian
今年花胜去年红,今年花勝去年紅,10,jin nian hua sheng qu nian hong
夜市千灯照碧云,夜市千燈照碧雲,9,ye shi qian deng zhao bi yun
我本楚狂人,我本楚狂人,9,wo ben chu kuang ren
杨柳青青江水平,楊柳青青江水平,9,yang liu qing qing jiang shui ping
身世浮沉雨打萍,身世浮沉雨打萍,9,shen shi fu chen yu da ping
鱼戏莲叶东,魚戲蓮葉東,9,yu xi lian ye dong
无边丝雨细如愁,無邊絲雨細如愁,9,wu bian si yu xi ru chou
我生待明日,我生待明日,9,wo sheng dai ming ri
从汀州向长沙,從汀州向長沙,9,cong ting zhou xiang chang sha
酬乐天扬州初逢席上见赠,酬樂天揚州初逢席上見贈,9,chou le tian yang zhou chu feng xi shang jian zeng
何事长向别时圆,何事長向別時圓,9,he shi zhang xiang bie shi yuan
皆反求诸己,皆反求諸己,9,jie fan qiu zhu ji
目眇眇兮愁予,目眇眇兮愁予,9,mu miao miao xi chou yu
故园东望路漫漫,故園東望路漫漫,9,gu yuan dong wang lu man man
三过其门而不入,三過其門而不入,9,san guo qi men er bu ru
君之视臣如土芥,君之視臣如土芥,9,jun zhi shi chen ru tu jie
潭影空人心,潭影空人心,9,tan ying kong ren xin
君子谋道不谋食,君子謀道不謀食,9,jun zi mou dao bu mou shi
沧海月明珠有泪,滄海月明珠有淚,9,cang hai yue ming zhu you lei
飘飘何所似,飄飄何所似,9,piao piao he suo shi
吴刚捧出桂花酒,吳剛捧出桂花酒,9,wu gang peng chu gui hua jiu
草木黄落兮雁南归,草木黃落兮雁南歸,9,cao mu huang luo xi yan nan gui
人行明镜中,人行明鏡中,9,ren xing ming jing zhong
细雨湿衣看不见,細雨溼衣看不見,9,xi yu shi yi kan bu jian
然后知松柏之后凋也,然後知松柏之後凋也,9,ran hou zhi song bai zhi hou diao ye
魑魅喜人过,魑魅喜人過,9,chi mei xi ren guo
仁以为己任,仁以爲己任,9,ren yi wei ji ren
小人穷斯滥矣,小人窮斯濫矣,9,xiao ren qiong si lan yi
念奴娇赤壁怀古,念奴嬌赤壁懷古,9,nian nu jiao chi bi huai gu
窜梁鸿于海曲,竄梁鴻於海曲,9,cuan liang hong yu hai qu
天寒白屋贫,天寒白屋貧,9,tian han bai wu pin
又摘桃花换酒钱,又摘桃花換酒錢,9,you zhai tao hua huan jiu qian
善建者不拔,善建者不拔,9,shan jian zhe bu ba
紫藤挂云木,紫藤掛雲木,9,zi teng gua yun mu
绝胜烟柳满皇都,絕勝煙柳滿皇都,9,jue sheng yan liu man huang dou
吾已成为阴间一鬼,吾已成爲陰間一鬼,9,wu yi cheng wei yin jian yi gui
吾作此书时,吾作此書時,9,wu zuo ci shu shi
不宜妄自菲薄,不宜妄自菲薄,9,bu yi wang zi fei bo
当时汉武帝,當時漢武帝,9,dang shi han wu di
犹为弃井也,猶爲棄井也,9,you wei qi jing ye
无案牍之劳形,無案牘之勞形,9,wu an du zhi lao xing
来报主人佳兆,來報主人佳兆,9,lai bao zhu ren jia zhao
别梦依稀咒逝川,別夢依稀咒逝川,9,bie meng yi xi zhou shi chuan
汝看此书时,汝看此書時,9,ru kan ci shu shi
东南见月几回圆,東南見月幾回圓,9,dong nan jian yue ji hui yuan
乃不知有汉,乃不知有漢,9,nai bu zhi you han
眼前道路无经纬,眼前道路無經緯,9,yan qian dao lu wu jing wei
去年四月初,去年四月初,9,qu nian si yue chu
行成于思而毁于随,行成於思而毀於隨,9,xing cheng yu si er hui yu sui
梨花千树雪,梨花千樹雪,9,li hua qian shu xue
十六字令三首,十六字令三首,9,shi liu zi ling san shou
黄河落天走东海,黃河落天走東海,9,huang he luo tian zou dong hai
迟日江山丽,遲日江山麗,9,chi ri jiang shan li
我寄愁心与明月,我寄愁心與明月,9,wo ji chou xin yu ming yue
卷我屋上三重茅,卷我屋上三重茅,9,juan wo wu shang san chong mao
君子求诸己,君子求諸己,9,jun zi qiu zhu ji
美人如花隔云端,美人如花隔雲端,9,mei ren ru hua ge yun duan
用之如泥沙,用之如泥沙,9,yong zhi ru ni sha
十五从军征,十五從軍徵,9,shi wu cong jun zheng
凌万顷之茫然,凌萬頃之茫然,9,ling wan qing zhi mang ran
千里无鸡鸣,千里無雞鳴,9,qian li wu ji ming
八佾舞于庭,八佾舞於庭,9,ba yi wu yu ting
夜行黄沙道中,夜行黃沙道中,9,ye xing huang sha dao zhong
得其心有道,得其心有道,9,de qi xin you dao
试问卷帘人,試問卷簾人,9,shi wen juan lian ren
西北望乡何处是,西北望鄉何處是,9,xi bei wang xiang he chu shi
两山排闼送青来,兩山排闥送青來,9,liang shan pai ta song qing lai
黄四娘家花满蹊,黃四孃家花滿蹊,9,huang si niang jia hua man qi
挟太山以超北海,挾太山以超北海,9,xie tai shan yi chao bei hai
贵人头上不曾饶,貴人頭上不曾饒,9,gui ren tou shang bu ceng rao
东风不与周郎便,東風不與周郎便,9,dong feng bu yu zhou lang bian
以百姓为刍狗,以百姓爲芻狗,9,yi bai xing wei chu gou
草木有本心,草木有本心,9,cao mu you ben xin
滟滟随波千万里,灩灩隨波千萬裏,9,yan yan sui bo qian wan li
双泪落君前,雙淚落君前,9,shuang lei luo jun qian
九天阊阖开宫殿,九天閶闔開宮殿,9,jiu tian chang he kai gong dian
海山仙子国,海山仙子國,9,hai shan xian zi guo
今已亭亭如盖矣,今已亭亭如蓋矣,9,jin yi ting ting ru gai yi
万里写入胸怀间,萬里寫入胸懷間,9,wan li xie ru xiong huai jian
忠恕而已矣,忠恕而已矣,9,zhong shu er yi yi
正是江南好风景,正是江南好風景,9,zheng shi jiang nan hao feng jing
须行即骑访名山,須行即騎訪名山,9,xu xing ji qi fang ming shan
而今我谓昆仑,而今我謂崑崙,9,er jin wo wei kun lun
天下归仁焉,天下歸仁焉,9,tian xia gui ren yan
百年能几何,百年能幾何,9,bai nian neng ji he
竹喧归浣女,竹喧歸浣女,9,zhu xuan gui huan nv
渺沧海之一粟,渺滄海之一粟,9,miao cang hai zhi yi su
悟已往之不谏,悟已往之不諫,9,wu yi wang zhi bu jian
天开清远峡,天開清遠峽,9,tian kai qing yuan xia
漠漠水田飞白鹭,漠漠水田飛白鷺,9,mo mo shui tian fei bai lu
中有酥与饴,中有酥與飴,9,zhong you su yu yi
诗成泣鬼神,詩成泣鬼神,9,shi cheng qi gui shen
要扫除一切害人虫,要掃除一切害人蟲,9,yao sao chu yi qie hai ren chong
僵卧孤村不自哀,僵臥孤村不自哀,9,jiang wo gu cun bu zi ai
夜来幽梦忽还乡,夜來幽夢忽還鄉,9,ye lai you meng hu huan xiang
平明送客楚山孤,平明送客楚山孤,9,ping ming song ke chu shan gu
君不见高堂明镜悲白发,君不見高堂明鏡悲白髮,9,jun bu jian gao tang ming jing bei bai fa
不要这多雪,不要這多雪,9,bu yao zhe duo xue
安得倚天抽宝剑,安得倚天抽寶劍,9,an de yi tian chou bao jian
泪珠和笔墨齐下,淚珠和筆墨齊下,9,lei zhu he bi mo qi xia
莫大乎尊亲,莫大乎尊親,9,mo da hu zun qin
为报倾城随太守,爲報傾城隨太守,9,wei bao qing cheng sui tai shou
而能与世推移,而能與世推移,9,er neng yu shi tui yi
庆历四年春,慶曆四年春,9,qing li si nian chun
以五十步笑百步,以五十步笑百步,9,yi wu shi bu xiao bai bu
必不得已而去,必不得已而去,9,bi bu de yi er qu
大雨落幽燕,大雨落幽燕,9,da yu luo you yan
莲动下渔舟,蓮動下漁舟,9,lian dong xia yu zhou
然后知不足,然後知不足,9,ran hou zhi bu zu
大林寺桃花,大林寺桃花,9,da lin si tao hua
惠崇春江晚景,惠崇春江晚景,9,hui chong chun jiang wan jing
忽闻岸上踏歌声,忽聞岸上踏歌聲,9,hu wen an shang ta ge sheng
胜日寻芳泗水滨,勝日尋芳泗水濱,9,sheng ri xun fang si shui bin
山河破碎风飘絮,山河破碎風飄絮,9,shan he po sui feng piao xu
明日又乘风去,明日又乘風去,9,ming ri you cheng feng qu
留醉与山翁,留醉與山翁,9,liu zui yu shan weng
雁门太守行,雁門太守行,9,yan men tai shou xing
晴窗细乳戏分茶,晴窗細乳戲分茶,9,qing chuang xi ru xi fen cha
弓如霹雳弦惊,弓如霹靂弦驚,9,gong ru pi li xian jing
小时不识月,小時不識月,9,xiao shi bu shi yue
影入平羌江水流,影入平羌江水流,9,ying ru ping qiang jiang shui liu
只恐双溪舴艋舟,只恐雙溪舴艋舟,9,zhi kong shuang xi ze meng zhou
小乔初嫁了,小喬初嫁了,9,xiao qiao chu jia le
常愿天下有情人都成眷属,常願天下有情人都成眷屬,9,chang yuan tian xia you qing ren dou cheng juan shu
而死于安乐也,而死於安樂也,9,er si yu an le ye
甲光向日金鳞开,甲光向日金鱗開,9,jia guang xiang ri jin lin kai
长夜难明赤县天,長夜難明赤縣天,9,chang ye nan ming chi xian tian
绝不像攀援的凌霄花,絕不像攀援的凌霄花,9,jue bu xiang pan yuan de ling xiao hua
